LIMIT_BAL,SEX,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,dpnm,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2
280000.0,2,37,0,0,0,0,0,0,252814.0,255974.0,110389.0,114874.0,118273.0,114204.0,10610.0,10018.0,10000.0,5038.0,5039.0,5010.0,1,0,0,1,0,0,0,1,0
360000.0,1,38,1,-2,-2,-1,2,2,0.0,0.0,0.0,2500.0,2500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0
20000.0,2,49,1,2,0,0,0,0,19127.0,16943.0,18359.0,19000.0,19600.0,19600.0,0.0,2000.0,1400.0,1000.0,0.0,0.0,0,0,0,1,0,0,0,1,0
50000.0,2,24,2,0,0,0,0,0,23497.0,24197.0,25226.0,26238.0,26760.0,27318.0,1395.0,1424.0,1436.0,958.0,989.0,1128.0,0,0,0,1,0,0,0,0,1
150000.0,2,23,0,0,0,0,0,0,58757.0,59555.0,59684.0,59501.0,59075.0,59171.0,2714.0,2812.0,2599.0,2143.0,2208.0,2112.0,0,0,0,1,0,0,0,0,1
140000.0,2,31,1,-2,-1,-1,-2,-2,-53.0,-53.0,1117.0,0.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,278.0,0,0,0,1,0,0,0,1,0
310000.0,1,37,2,2,0,0,0,0,207995.0,211176.0,214160.0,220579.0,227036.0,321979.0,8000.0,8000.0,10000.0,10000.0,100000.0,0.0,0,0,0,0,1,0,0,0,1
200000.0,2,25,-1,-1,-2,-1,-1,-2,2017.0,0.0,381.0,1060.0,429.0,0.0,0.0,381.0,1060.0,429.0,0.0,398.0,0,0,0,0,0,1,0,0,1
120000.0,2,24,-1,-1,-1,-1,-1,-1,889.0,1742.0,1077.0,902.0,1077.0,1271.0,1742.0,1077.0,902.0,1077.0,1271.0,1595.0,0,0,0,1,0,0,0,0,1
250000.0,1,28,0,0,0,2,2,0,149678.0,152704.0,163101.0,164953.0,160805.0,164411.0,7000.0,14400.0,6000.0,0.0,6200.0,6200.0,0,0,0,1,0,0,0,0,1
320000.0,2,39,0,0,0,0,0,0,206461.0,117168.0,128832.0,133329.0,53870.0,13185.0,5000.0,15000.0,5000.0,5000.0,3000.0,5000.0,0,0,1,0,0,0,0,1,0
200000.0,2,33,1,2,0,0,0,0,18021.0,17374.0,15463.0,17314.0,14245.0,0.0,0.0,3027.0,6223.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1
120000.0,1,37,-2,-2,-2,-2,-2,-2,2284.0,2007.0,1371.0,4639.0,360.0,2650.0,2007.0,1371.0,4639.0,360.0,2650.0,1947.0,0,0,0,0,1,0,0,0,1
50000.0,2,23,0,0,0,0,0,0,5215.0,6232.0,7251.0,8326.0,9184.0,10031.0,1106.0,1125.0,1200.0,1000.0,1000.0,1000.0,1,0,0,1,0,0,0,1,0
160000.0,1,57,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0,0,0,0,1,0,0,1,0
20000.0,1,22,0,0,0,2,0,0,8785.0,8134.0,9992.0,10526.0,11049.0,11865.0,1142.0,2000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,1,0,0,0,0,1
250000.0,1,53,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0
240000.0,2,36,2,2,0,0,0,0,247477.0,241976.0,242629.0,239438.0,203445.0,203585.0,11.0,10949.0,9419.0,7461.0,7601.0,7501.0,0,0,0,1,0,0,0,0,1
60000.0,1,51,0,0,0,0,0,0,60114.0,54902.0,46956.0,40671.0,38188.0,38652.0,1902.0,1650.0,3200.0,1500.0,1500.0,1500.0,0,0,0,1,0,0,0,1,0
100000.0,2,35,-1,-1,-1,-1,-1,0,1046.0,2700.0,2187.0,678.0,2040.0,944.0,2702.0,2187.0,678.0,2040.0,0.0,0.0,0,0,0,1,0,0,0,0,1
230000.0,2,31,1,2,0,0,0,2,19451.0,13716.0,14718.0,13524.0,15529.0,12936.0,1017.0,5028.0,5003.0,3012.0,3.0,3898.0,0,0,0,1,0,0,0,0,1
160000.0,2,37,-2,-1,-1,-1,-1,-1,7596.0,898.0,850.0,1729.0,5696.0,0.0,920.0,852.0,1759.0,5707.0,0.0,0.0,0,0,0,1,0,0,0,0,1
50000.0,2,28,0,0,0,2,0,0,43747.0,44488.0,47342.0,46326.0,46358.0,45283.0,1746.0,3600.0,0.0,1666.0,1559.0,1551.0,0,0,0,1,0,0,0,0,1
140000.0,1,39,0,0,0,0,0,0,138317.0,142082.0,136034.0,137524.0,88752.0,89409.0,6047.0,6405.0,6452.0,3228.0,3140.0,3157.0,0,0,0,0,1,0,0,1,0
280000.0,1,30,0,0,0,0,0,0,104252.0,107034.0,109958.0,112850.0,115092.0,117496.0,4510.0,4654.0,4730.0,4119.0,4258.0,4292.0,0,0,0,0,1,0,0,0,1
150000.0,1,26,-2,-1,0,0,-1,-1,600.0,360.0,1401.0,2360.0,70.0,420.0,360.0,1041.0,1000.0,70.0,660.0,0.0,0,0,1,0,0,0,0,0,1
100000.0,2,26,0,0,0,0,0,0,7086.0,7644.0,8197.0,9203.0,3815.0,5493.0,1500.0,1500.0,2000.0,1000.0,2493.0,2443.0,0,0,0,1,0,0,0,1,0
20000.0,1,45,-1,2,2,0,0,0,3213.0,4308.0,4093.0,4866.0,6781.0,7668.0,1300.0,0.0,1000.0,2000.0,1000.0,0.0,0,0,0,1,0,0,0,1,0
50000.0,1,24,-1,0,0,0,0,0,47796.0,49045.0,45506.0,41471.0,18298.0,19001.0,2100.0,1900.0,2000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,0,1
200000.0,2,33,2,-1,-1,-1,-1,-1,1076.0,696.0,316.0,1076.0,316.0,1226.0,696.0,316.0,1076.0,316.0,1226.0,696.0,0,0,1,0,0,0,0,1,0
230000.0,2,49,0,0,0,0,0,0,224985.0,188593.0,162143.0,165345.0,151047.0,147564.0,10000.0,8000.0,7000.0,10000.0,10000.0,8000.0,0,0,0,0,1,0,0,1,0
210000.0,2,52,-1,-1,-1,-2,-1,-1,262.0,738.0,0.0,0.0,1858.0,45.0,738.0,0.0,0.0,1858.0,45.0,3667.0,0,0,1,0,0,0,0,1,0
200000.0,2,31,0,0,0,0,0,0,192698.0,196484.0,177001.0,100908.0,98873.0,95548.0,8135.0,7163.0,3783.0,3766.0,3500.0,4000.0,0,0,0,1,0,0,0,0,1
120000.0,1,41,-1,-1,-2,-1,0,-1,416.0,0.0,0.0,832.0,416.0,416.0,0.0,416.0,1248.0,0.0,416.0,0.0,0,0,1,0,0,0,0,1,0
400000.0,2,42,-2,-2,-1,0,0,0,0.0,641.0,1290.0,1319.0,694.0,697.0,641.0,1290.0,29.0,0.0,3.0,703.0,0,0,0,1,0,0,0,1,0
200000.0,2,40,0,0,0,0,0,0,21464.0,22065.0,23382.0,21522.0,8815.0,4280.0,2000.0,2000.0,1128.0,4280.0,0.0,0.0,0,0,0,1,0,0,0,1,0
80000.0,1,27,1,2,0,0,-2,-2,83062.0,81150.0,82150.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
200000.0,1,26,-2,-2,-2,-2,-1,-1,12716.0,16164.0,1954.0,5297.0,1483.0,3393.0,16244.0,1963.0,3359.0,4849.0,3410.0,2994.0,0,0,1,0,0,0,0,0,1
220000.0,1,31,0,0,0,0,-1,0,5254.0,5868.0,8708.0,4078.0,5365.0,4055.0,5000.0,3040.0,3520.0,5371.0,20.0,0.0,0,0,1,0,0,0,0,0,1
150000.0,2,38,-2,-2,-2,-2,-2,-2,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0
400000.0,2,28,-1,0,-1,0,0,0,1416.0,1548.0,22085.0,21021.0,19761.0,12613.0,1052.0,22085.0,420.0,56.0,687.0,800.0,0,0,1,0,0,0,0,0,1
100000.0,2,42,0,0,0,0,0,0,63984.0,65917.0,67673.0,66292.0,67793.0,67182.0,3000.0,4000.0,3000.0,2500.0,3000.0,2500.0,0,0,0,1,0,0,0,1,0
30000.0,1,25,0,0,0,0,0,0,19955.0,20348.0,18339.0,18794.0,23530.0,23531.0,1338.0,1500.0,1000.0,5000.0,2000.0,24.0,0,0,0,1,0,0,0,0,1
50000.0,1,27,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
180000.0,2,35,-1,-1,-1,-1,-2,-1,1866.0,590.0,360.0,0.0,0.0,414.0,590.0,360.0,0.0,0.0,414.0,0.0,0,0,0,1,0,0,0,1,0
190000.0,1,31,0,0,0,0,0,0,177554.0,180633.0,172914.0,130139.0,115494.0,117465.0,7600.0,6303.0,4137.0,3502.0,4027.0,3517.0,0,0,0,1,0,0,0,1,0
130000.0,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0
20000.0,2,47,0,0,0,-1,-1,-2,20151.0,19419.0,19864.0,4723.0,0.0,0.0,2000.0,2013.0,4731.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1
50000.0,2,44,0,0,0,0,0,0,10012.0,11039.0,12549.0,16995.0,17490.0,18253.0,1500.0,2000.0,5000.0,778.0,1200.0,752.0,0,0,1,0,0,0,0,0,1
30000.0,1,30,0,0,0,0,0,0,10024.0,12855.0,14634.0,16378.0,16961.0,19669.0,3000.0,2000.0,2000.0,1000.0,3000.0,1000.0,0,0,1,0,0,0,0,1,0
120000.0,1,32,-1,-1,-1,-1,-1,-1,890.0,390.0,390.0,1480.0,0.0,6477.0,390.0,390.0,1480.0,0.0,6477.0,0.0,1,0,1,0,0,0,0,0,1
40000.0,1,57,0,0,0,0,0,2,87313.0,88918.0,92387.0,94078.0,101340.0,20650.0,2729.0,3692.0,2846.0,7540.0,0.0,0.0,0,0,1,0,0,0,0,1,0
140000.0,1,33,-2,-2,-2,-2,-2,-2,500.0,473.0,-27.0,3788.0,0.0,9386.0,473.0,0.0,3815.0,0.0,9386.0,722.0,0,0,0,0,1,0,0,0,1
200000.0,1,39,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,3983.0,0.0,0.0,0.0,0.0,3983.0,0.0,0,0,1,0,0,0,0,1,0
20000.0,1,43,-1,-1,-1,-1,-1,-1,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,2966.0,1,0,0,1,0,0,0,0,1
160000.0,2,29,-1,0,-1,0,0,0,3462.0,4673.0,12741.0,10023.0,11023.0,8922.0,4000.0,12841.0,1000.0,1000.0,178.0,4000.0,0,0,1,0,0,0,0,0,1
160000.0,2,35,0,0,0,2,0,0,24306.0,25590.0,29169.0,28406.0,28836.0,30208.0,2000.0,4000.0,0.0,1200.0,2000.0,1300.0,0,0,0,1,0,0,0,0,1
80000.0,2,22,-1,-1,-1,-1,-1,-1,1812.0,390.0,388.0,1187.0,263.0,1913.0,390.0,388.0,1191.0,263.0,2259.0,1815.0,0,0,0,1,0,0,0,0,1
160000.0,2,26,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0,0,0,0,1,0,0,0,1
80000.0,2,25,-1,-1,-1,-1,-1,-1,571.0,3948.0,4695.0,390.0,1289.0,935.0,3952.0,4695.0,390.0,1289.0,935.0,390.0,0,0,0,0,1,0,0,0,1
150000.0,1,41,-1,-1,-1,-1,-1,2,1464.0,2084.0,384.0,0.0,2344.0,822.0,2091.0,384.0,0.0,2344.0,0.0,472.0,1,0,1,0,0,0,0,0,1
110000.0,1,51,0,0,0,0,0,0,110950.0,69564.0,51264.0,51584.0,49601.0,50485.0,2500.0,2500.0,1800.0,1800.0,2000.0,2000.0,0,0,0,1,0,0,0,0,1
20000.0,1,41,0,0,0,0,0,0,18577.0,18961.0,18126.0,16557.0,17519.0,17111.0,2000.0,2000.0,1000.0,3000.0,2000.0,3000.0,0,0,0,1,0,0,0,0,1
160000.0,1,51,2,0,0,0,2,2,150.0,1380.0,1481.0,2623.0,2457.0,4912.0,1230.0,1331.0,2473.0,0.0,2500.0,0.0,1,0,1,0,0,0,0,1,0
230000.0,1,26,-2,-2,-1,-1,0,0,-8.0,-8.0,3243.0,20172.0,26446.0,58598.0,0.0,3251.0,20174.0,12000.0,46100.0,65000.0,0,0,0,1,0,0,0,0,1
150000.0,1,32,0,-1,-1,-1,-1,-2,46272.0,1079.0,0.0,41147.0,-3.0,-3.0,1082.0,0.0,41147.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
50000.0,1,37,0,0,0,0,0,0,48566.0,48206.0,48659.0,47248.0,48241.0,49196.0,2088.0,2120.0,1750.0,1700.0,1800.0,2023.0,0,0,0,1,0,0,0,0,1
180000.0,2,26,-1,-1,-1,-1,-1,-1,2049.0,0.0,351.0,631.0,13359.0,384.0,0.0,351.0,631.0,13359.0,384.0,487.0,0,0,1,0,0,0,0,0,1
50000.0,2,26,2,2,2,2,2,0,47068.0,46010.0,49333.0,49708.0,45112.0,42063.0,0.0,4070.0,1551.0,0.0,1528.0,3273.0,1,0,1,0,0,0,0,0,1
330000.0,2,44,2,0,0,2,0,0,238795.0,243621.0,259517.0,253863.0,257535.0,262753.0,10300.0,21400.0,0.0,9400.0,9542.0,9766.0,1,0,1,0,0,0,0,0,1
50000.0,1,42,0,0,0,0,0,2,35892.0,32546.0,30660.0,31320.0,36227.0,35569.0,2007.0,2000.0,1500.0,5400.0,0.0,3000.0,0,0,0,1,0,0,0,1,0
170000.0,2,30,0,0,0,0,0,0,66805.0,51351.0,38816.0,32475.0,24606.0,21988.0,5148.0,3000.0,1978.0,4700.0,1000.0,2000.0,0,0,0,0,0,0,0,0,1
260000.0,2,42,-1,-1,-1,-1,-1,-1,2788.0,4046.0,2800.0,2800.0,2979.0,8247.0,4058.0,2800.0,2800.0,2979.0,8247.0,0.0,0,0,1,0,0,0,0,1,0
100000.0,2,40,0,0,0,0,0,0,26702.0,26616.0,26704.0,27640.0,30035.0,33697.0,2008.0,2000.0,2000.0,3000.0,5000.0,3000.0,0,0,0,1,0,0,0,1,0
360000.0,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,0
50000.0,2,47,-1,-1,-1,-1,-1,-1,12785.0,19971.0,5095.0,14867.0,8037.0,2642.0,19982.0,5095.0,14867.0,8037.0,2642.0,7023.0,0,0,0,0,1,0,0,1,0
90000.0,2,26,2,2,2,0,0,0,87606.0,91430.0,88705.0,65632.0,49431.0,50864.0,7063.0,7.0,2054.0,1800.0,2864.0,3197.0,1,0,0,1,0,0,0,0,1
70000.0,2,27,2,2,2,2,2,2,27241.0,30416.0,29628.0,32350.0,33218.0,32532.0,3628.0,0.0,3218.0,1532.0,0.0,2257.0,1,0,0,0,1,0,0,1,0
150000.0,1,32,0,0,0,0,0,0,151594.0,139114.0,92720.0,86468.0,79600.0,80866.0,4523.0,3500.0,3500.0,3000.0,2776.0,4019.0,0,0,0,1,0,0,0,0,1
120000.0,2,26,0,0,0,0,0,0,104546.0,105326.0,111987.0,112652.0,114337.0,115105.0,4000.0,10000.0,4000.0,5000.0,4200.0,4500.0,0,0,1,0,0,0,0,0,1
70000.0,1,38,0,0,2,0,0,0,27000.0,31809.0,29776.0,30148.0,29918.0,29399.0,5600.0,0.0,1500.0,1057.0,2000.0,1035.0,0,0,0,1,0,0,0,0,1
120000.0,2,30,2,0,0,0,2,2,87199.0,89008.0,90834.0,95499.0,93857.0,99504.0,4110.0,4203.0,7100.0,0.0,7396.0,3700.0,1,0,0,1,0,0,0,1,0
150000.0,1,38,-1,-1,-1,-1,-1,-1,509.0,14310.0,980.0,1000.0,1132.0,8774.0,14310.0,980.0,1000.0,1132.0,8774.0,10867.0,0,0,0,1,0,0,0,1,0
80000.0,2,52,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
90000.0,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
20000.0,1,24,0,0,0,0,0,2,15110.0,16548.0,17443.0,16216.0,18027.0,12364.0,2000.0,1500.0,1500.0,2000.0,0.0,1000.0,0,0,0,1,0,0,0,0,1
50000.0,2,23,0,0,0,0,0,0,49971.0,51132.0,50608.0,37700.0,11325.0,9814.0,2303.0,2252.0,2498.0,372.0,500.0,365.0,0,0,0,0,1,0,0,0,1
250000.0,1,47,-1,-1,-1,-1,-1,-1,10735.0,19147.0,4192.0,5947.0,5453.0,0.0,19269.0,4192.0,5966.0,5453.0,0.0,0.0,0,0,0,1,0,0,0,1,0
50000.0,1,36,0,0,0,0,0,0,22430.0,23763.0,24564.0,26145.0,26774.0,27476.0,2000.0,1500.0,2000.0,1200.0,1300.0,1150.0,0,0,0,1,0,0,0,1,0
110000.0,1,22,0,0,0,0,0,0,99209.0,54218.0,40110.0,41362.0,41296.0,41225.0,1766.0,2000.0,2000.0,2000.0,2000.0,2000.0,1,0,0,1,0,0,0,0,1
50000.0,1,24,-1,-1,-1,-1,0,-1,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,780.0,0.0,390.0,0.0,0,0,0,1,0,0,0,0,1
130000.0,2,25,0,0,0,0,-2,-2,123945.0,127883.0,133400.0,0.0,0.0,0.0,6000.0,9000.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1
170000.0,2,29,0,0,0,0,0,0,37350.0,38724.0,40096.0,41130.0,42144.0,43114.0,2000.0,2000.0,2000.0,2000.0,1800.0,1800.0,0,0,1,0,0,0,0,0,1
410000.0,2,46,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0
240000.0,2,40,-1,2,2,-2,-1,-1,1841.0,764.0,-13.0,-13.0,687.0,-44.0,2.0,0.0,0.0,700.0,0.0,0.0,0,0,1,0,0,0,0,0,1
50000.0,1,49,0,0,0,2,2,2,7282.0,8307.0,9709.0,9404.0,10254.0,9940.0,1300.0,1700.0,0.0,1000.0,0.0,200.0,0,0,0,1,0,0,0,0,1
160000.0,1,46,0,0,0,0,-2,-2,169746.0,159376.0,162998.0,0.0,0.0,0.0,4318.0,4000.0,0.0,0.0,0.0,73175.0,0,0,0,0,0,0,0,0,1
50000.0,1,23,2,2,2,2,2,2,29509.0,30741.0,31438.0,31924.0,32566.0,33081.0,2000.0,1500.0,1300.0,1300.0,1200.0,1500.0,1,0,0,1,0,0,0,0,1
30000.0,1,29,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,7035.0,0.0,0.0,0.0,0.0,7035.0,0.0,1,0,0,0,1,0,0,0,1
50000.0,1,57,0,0,0,0,0,0,47917.0,48455.0,48120.0,28450.0,29046.0,29647.0,1988.0,1989.0,1018.0,1054.0,1084.0,1048.0,0,0,0,0,1,0,0,0,1
110000.0,2,24,1,-1,0,0,0,0,-1256.0,65064.0,66102.0,54275.0,51791.0,52928.0,68500.0,3114.0,4016.0,2000.0,2000.0,2000.0,0,0,0,1,0,0,0,1,0
200000.0,2,42,-1,-1,-1,-1,-1,-1,1261.0,0.0,2521.0,6934.0,2255.0,3021.0,0.0,2521.0,6935.0,2255.0,3021.0,0.0,0,0,0,1,0,0,0,1,0
80000.0,2,44,0,0,0,0,-1,-1,22771.0,17047.0,11885.0,8254.0,5144.0,15365.0,1239.0,1435.0,1350.0,5144.0,15365.0,2250.0,0,0,0,1,0,0,0,0,1
190000.0,1,38,0,0,0,0,-1,-1,3816.0,4575.0,5029.0,6494.0,678.0,11928.0,1100.0,1300.0,2000.0,678.0,11514.0,0.0,0,0,0,1,0,0,0,0,1
20000.0,2,25,1,2,2,2,2,2,11729.0,12236.0,17994.0,17412.0,18422.0,18768.0,1000.0,6000.0,0.0,1600.0,800.0,800.0,0,0,1,0,0,0,0,0,1
340000.0,1,42,-2,-2,-2,-2,-2,-2,6888.0,2913.0,340.0,2823.0,13045.0,14006.0,2913.0,340.0,2823.0,13062.0,14016.0,4513.0,0,0,1,0,0,0,0,1,0
280000.0,2,30,0,0,0,0,0,0,71770.0,74066.0,75907.0,77723.0,79550.0,81801.0,4000.0,3000.0,3000.0,3000.0,3500.0,4000.0,1,0,0,1,0,0,0,1,0
160000.0,2,28,-1,-1,-1,-1,-1,-1,819.0,162.0,165.0,165.0,165.0,165.0,162.0,168.0,165.0,165.0,165.0,165.0,0,0,0,0,0,1,0,1,0
110000.0,1,32,0,0,0,0,0,0,73772.0,75299.0,72978.0,67877.0,60444.0,61737.0,2765.0,2404.0,2292.0,2196.0,2300.0,2200.0,0,0,0,1,0,0,0,1,0
30000.0,1,31,1,3,2,0,0,0,31405.0,30588.0,26860.0,21165.0,21281.0,22938.0,0.0,0.0,1646.0,762.0,2000.0,0.0,1,0,0,0,1,0,0,0,1
200000.0,2,37,-1,-1,-1,-1,-1,-1,313.0,0.0,313.0,152.0,148.0,498.0,0.0,313.0,152.0,148.0,498.0,148.0,0,0,0,1,0,0,0,1,0
500000.0,2,31,-2,-2,-2,-1,0,-1,17496.0,1001.0,15782.0,29251.0,20095.0,77684.0,2000.0,5000.0,37223.0,0.0,80583.0,10155.0,1,0,1,0,0,0,0,0,1
180000.0,1,33,0,0,0,-1,-1,-1,48252.0,39451.0,20027.0,15000.0,14958.0,-42.0,9024.0,1104.0,15000.0,14958.0,0.0,0.0,0,0,1,0,0,0,0,0,1
480000.0,1,47,-1,-1,-1,-1,0,0,10668.0,-2.0,454.0,150198.0,143388.0,157758.0,0.0,456.0,150244.0,2915.0,24550.0,100.0,0,0,1,0,0,0,0,1,0
40000.0,1,46,-1,2,2,-1,0,0,780.0,390.0,0.0,1170.0,780.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0
110000.0,2,57,0,0,0,0,0,0,16090.0,17522.0,18426.0,19117.0,19655.0,20329.0,2000.0,1500.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,1,0
360000.0,1,27,3,2,2,0,0,0,245135.0,244583.0,156843.0,63861.0,64437.0,8844.0,8000.0,0.0,2700.0,3000.0,1000.0,1072.0,1,0,0,1,0,0,0,1,0
80000.0,2,26,0,0,0,0,0,0,35897.0,30090.0,29299.0,12406.0,1308.0,-52.0,1510.0,2085.0,248.0,26.0,52.0,0.0,0,0,0,1,0,0,0,1,0
30000.0,1,34,1,2,2,2,2,0,26921.0,27809.0,21658.0,22794.0,22289.0,22916.0,1700.0,0.0,1800.0,0.0,1000.0,1000.0,0,0,1,0,0,0,0,0,1
40000.0,1,26,2,0,0,2,2,0,36460.0,37549.0,40527.0,41036.0,39103.0,38945.0,2000.0,3900.0,1500.0,0.0,1600.0,1600.0,1,0,1,0,0,0,0,0,1
80000.0,2,51,0,0,0,0,0,-1,80106.0,43289.0,21017.0,12883.0,-217.0,45966.0,1400.0,1500.0,1000.0,0.0,46700.0,1700.0,1,0,0,1,0,0,0,0,1
170000.0,2,23,0,-1,0,0,0,0,8806.0,32192.0,32555.0,32292.0,32372.0,31202.0,32192.0,1608.0,2301.0,2379.0,2202.0,2688.0,0,0,0,1,0,0,0,0,1
100000.0,1,35,-1,2,0,0,-1,0,1818.0,1644.0,2449.0,-571.0,40342.0,41113.0,0.0,1020.0,0.0,41113.0,1000.0,1400.0,1,0,1,0,0,0,0,0,1
30000.0,1,33,-1,3,2,-1,0,0,31724.0,30923.0,29928.0,29498.0,27025.0,0.0,0.0,0.0,31200.0,541.0,0.0,0.0,1,0,1,0,0,0,0,0,1
10000.0,2,29,-1,-1,-1,-1,-1,-1,1727.0,1508.0,3096.0,3400.0,4522.0,-240.0,1508.0,3098.0,3400.0,4522.0,0.0,1000.0,0,0,1,0,0,0,0,0,1
240000.0,2,37,0,0,0,0,0,0,173677.0,176304.0,355496.0,176402.0,174440.0,172806.0,8000.0,9500.0,12448.0,6155.0,6453.0,6390.0,1,0,1,0,0,0,0,1,0
20000.0,1,44,0,0,0,0,0,0,5855.0,6874.0,8037.0,8253.0,8427.0,9468.0,1122.0,1285.0,500.0,307.0,1182.0,0.0,0,0,0,0,1,0,0,1,0
20000.0,2,35,1,2,2,-2,-2,-2,22382.0,20650.0,-15000.0,-15000.0,-15000.0,-15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0
260000.0,2,42,0,-1,-1,0,-1,-1,8606.0,3856.0,12996.0,8788.0,15104.0,16764.0,3856.0,13000.0,0.0,15104.0,16764.0,9118.0,0,0,1,0,0,0,0,1,0
30000.0,1,26,1,-1,-1,2,0,0,-185.0,27478.0,30642.0,29361.0,29022.0,28409.0,28924.0,4000.0,0.0,1000.0,900.0,800.0,0,0,0,1,0,0,0,0,1
80000.0,2,22,-1,-1,-1,-1,0,-1,1941.0,2132.0,1667.0,2146.0,1073.0,2761.0,2132.0,1667.0,2146.0,0.0,2761.0,1073.0,0,0,0,1,0,0,0,1,0
100000.0,1,46,2,2,2,0,0,0,17497.0,18219.0,17629.0,18036.0,18446.0,18840.0,1300.0,0.0,700.0,700.0,700.0,800.0,1,0,0,1,0,0,0,1,0
210000.0,2,33,0,0,0,0,0,0,212601.0,177946.0,119362.0,117766.0,68791.0,66167.0,6000.0,4500.0,5000.0,3000.0,3000.0,3000.0,0,0,0,1,0,0,0,0,1
360000.0,2,54,1,-2,-2,-1,0,-1,0.0,0.0,0.0,2580.0,2580.0,6941.0,0.0,0.0,2580.0,0.0,6941.0,0.0,0,0,1,0,0,0,0,1,0
20000.0,1,25,0,0,0,0,0,-1,10642.0,11677.0,13070.0,12280.0,1615.0,1620.0,1200.0,1593.0,601.0,135.0,1824.0,0.0,0,0,0,1,0,0,0,0,1
20000.0,1,23,0,0,0,0,0,0,10478.0,11193.0,12207.0,14402.0,16399.0,20929.0,1193.0,1207.0,2402.0,2399.0,5000.0,0.0,0,0,0,1,0,0,0,0,1
120000.0,2,34,0,-1,-1,-1,-1,-1,8505.0,4086.0,6389.0,4520.0,8708.0,1520.0,4086.0,6389.0,4520.0,8708.0,1520.0,1520.0,0,0,0,1,0,0,0,1,0
110000.0,1,24,0,0,0,0,0,0,91915.0,92168.0,90705.0,40086.0,41449.0,42260.0,3800.0,3818.0,1426.0,2000.0,2000.0,3261.0,0,0,0,1,0,0,0,0,1
30000.0,1,34,0,0,0,0,2,2,29160.0,29302.0,29698.0,31157.0,31714.0,30496.0,1494.0,1466.0,2501.0,1759.0,0.0,15912.0,0,0,1,0,0,0,0,0,1
30000.0,1,32,0,0,0,0,-1,0,28729.0,28305.0,16084.0,4432.0,24621.0,25073.0,2000.0,2000.0,2000.0,26100.0,1000.0,1100.0,0,0,0,1,0,0,0,1,0
